id,run_id,unknown_index_0,PoissonParameter
165,0,0,9.863813229571983
166,0,0,9.826254826254829
167,0,0,9.826254826254829
168,0,0,6.303088803088803
169,0,0,2.2886029411764706
170,0,0,6.316793893129772
171,0,0,6.303088803088803
172,0,0,6.316793893129772
173,0,0,2.303370786516854
174,0,0,2.318702290076336
175,0,0,2.3295454545454546
176,0,0,3.2156488549618323
177,0,0,4.809160305343512
178,0,0,3.2291666666666665
179,0,0,3.2527881040892197
180,0,0,3.2527881040892197
181,0,0,4.809160305343512
182,0,0,4.797297297297297
183,0,0,4.809160305343512
184,0,0,0.11728395061728394
185,0,0,0.8056478405315615
186,0,0,0.11728395061728394
187,0,0,0.11728395061728394
188,0,0,0.11728395061728394
189,0,0,0.8270676691729323
190,0,0,0.8365019011406845
191,0,0,0.8208955223880597
192,0,0,0.11450381679389313
193,0,0,3.0916030534351147
194,0,0,0.11450381679389313
195,0,0,0.11450381679389313
196,0,0,0.11450381679389313
197,0,0,3.0916030534351147
198,0,0,3.0984555984555984
199,0,0,3.087121212121212
200,0,0,3.2527881040892197
201,0,0,16.383587786259543
202,0,0,3.2156488549618323
203,0,0,3.2156488549618323
204,0,0,3.2264150943396226
205,0,0,16.326923076923073
206,0,0,16.35135135135135
207,0,0,16.383587786259543
208,0,0,6.303088803088803
209,0,0,1.2686567164179106
210,0,0,6.316793893129772
211,0,0,6.303088803088803
212,0,0,6.316793893129772
213,0,0,1.2878787878787878
214,0,0,1.2830188679245282
215,0,0,1.2878787878787878
216,0,0,1.326335877862595
217,0,0,6.052123552123552
218,0,0,1.3082437275985663
219,0,0,1.3162878787878791
220,0,0,1.3003355704697988
221,0,0,6.049618320610688
222,0,0,6.049618320610688
223,0,0,6.049618320610688
224,0,0,2.2041984732824433
225,0,0,4.372586872586872
226,0,0,2.191011235955056
227,0,0,2.2041984732824433
228,0,0,2.2041984732824433
229,0,0,4.372586872586872
230,0,0,4.393939393939394
231,0,0,4.3893129770992365
232,0,0,9.218146718146716
233,0,0,0.6491228070175439
234,0,0,9.218146718146716
235,0,0,9.195075757575758
236,0,0,9.218146718146716
237,0,0,0.6597222222222222
238,0,0,0.6514084507042254
239,0,0,0.6491228070175439
240,0,0,4.569288389513108
241,0,0,8.78352490421456
242,0,0,4.5896946564885495
243,0,0,4.59280303030303
244,0,0,4.591439688715953
245,0,0,8.803088803088803
246,0,0,8.803088803088803
247,0,0,8.803088803088803
248,0,0,0.7118644067796609
249,0,0,2.0849420849420848
250,0,0,0.75
251,0,0,0.740072202166065
252,0,0,0.7070707070707071
253,0,0,2.0849420849420848
254,0,0,2.059925093632959
255,0,0,2.077205882352941
256,0,0,1.0440613026819925
257,0,0,0.3558052434456929
258,0,0,1.0551330798479088
259,0,0,1.0526315789473684
260,0,0,1.0591603053435117
261,0,0,0.3584558823529412
262,0,0,0.3558052434456929
263,0,0,0.3558052434456929
264,0,0,5.350378787878788
265,0,0,3.7309160305343507
266,0,0,5.2958015267175576
267,0,0,5.350378787878788
268,0,0,5.2958015267175576
269,0,0,3.7309160305343507
270,0,0,3.7309160305343507
271,0,0,3.7309160305343507
272,0,0,12.075289575289574
273,0,0,1.6098484848484849
274,0,0,12.099236641221376
275,0,0,12.073863636363635
276,0,0,12.075289575289574
277,0,0,1.6090909090909091
278,0,0,1.7065868263473054
279,0,0,1.6051660516605166
280,0,0,2.6622137404580157
281,0,0,7.166030534351145
282,0,0,2.7153558052434454
283,0,0,2.6893939393939394
284,0,0,2.70985401459854
285,0,0,7.2007722007721995
286,0,0,7.166030534351145
287,0,0,7.178030303030303
288,0,0,1.7657992565055762
289,0,0,11.119691119691119
290,0,0,1.7140151515151516
291,0,0,1.7537313432835822
292,0,0,1.734375
293,0,0,11.119691119691119
294,0,0,11.089494163424122
295,0,0,11.119691119691119
296,0,0,7.5
297,0,0,2.5763358778625958
298,0,0,7.5
299,0,0,7.5
300,0,0,7.528409090909091
301,0,0,2.5763358778625958
302,0,0,2.546816479400749
303,0,0,2.5650557620817844
304,0,0,3.8931297709923673
305,0,0,5.113636363636363
306,0,0,3.941947565543072
307,0,0,3.9109848484848486
308,0,0,3.8931297709923673
309,0,0,5.0482625482625485
310,0,0,5.124045801526718
311,0,0,5.124045801526718
312,0,0,0.4103053435114504
313,0,0,0.9466911764705882
314,0,0,0.4026217228464419
315,0,0,0.40874524714828897
316,0,0,0.3942652329749104
317,0,0,0.9668989547038328
318,0,0,0.9505703422053232
319,0,0,0.9528301886792452
320,0,0,0.5565693430656934
321,0,0,7.944015444015443
322,0,0,0.5398671096345515
323,0,0,0.5565693430656934
324,0,0,0.5790960451977402
325,0,0,7.919847328244275
326,0,0,7.944015444015443
327,0,0,7.944015444015443
328,0,0,4.191449814126393
329,0,0,1.8795620437956204
330,0,0,4.195075757575758
331,0,0,4.2084942084942085
332,0,0,4.195075757575758
333,0,0,1.8795620437956204
334,0,0,1.875
335,0,0,1.8726591760299625
336,0,0,8.377862595419847
337,0,0,4.090909090909091
338,0,0,8.377862595419847
339,0,0,8.377862595419847
340,0,0,8.35603112840467
341,0,0,4.102316602316602
342,0,0,4.090909090909091
343,0,0,4.102316602316602
344,0,0,1.9777397260273968
345,0,0,0.483271375464684
346,0,0,1.9751908396946565
347,0,0,1.9886363636363635
348,0,0,1.9845360824742269
349,0,0,0.4934210526315789
350,0,0,0.4927007299270073
351,0,0,0.483271375464684
352,0,0,2.967557251908397
353,0,0,1.1235955056179776
354,0,0,2.940074906367041
355,0,0,2.967557251908397
356,0,0,2.9846938775510203
357,0,0,1.1168384879725086
358,0,0,1.1177474402730376
359,0,0,1.1235955056179776
360,0,0,14.377431906614785
361,0,0,5.591603053435113
362,0,0,14.362934362934364
363,0,0,14.362934362934364
364,0,0,14.362934362934364
365,0,0,5.591603053435113
366,0,0,5.5984555984555975
367,0,0,5.587121212121213
368,0,0,5.801526717557253
369,0,0,2.853053435114504
370,0,0,5.801526717557253
371,0,0,5.7677902621722845
372,0,0,5.801526717557253
373,0,0,2.850378787878788
374,0,0,2.8667953667953667
375,0,0,2.8651685393258433
376,0,0,1.1895910780669146
377,0,0,13.117760617760618
378,0,0,1.1944444444444444
379,0,0,1.1929824561403508
380,0,0,1.150662251655629
381,0,0,13.125
382,0,0,13.117760617760618
383,0,0,13.117760617760618
384,0,0,0.8731617647058824
385,0,0,4.719101123595506
386,0,0,0.8763837638376384
387,0,0,0.8695652173913043
388,0,0,0.8801498127340824
389,0,0,4.7727272727272725
390,0,0,4.7727272727272725
391,0,0,4.719101123595506
392,0,0,4.875954198473282
393,0,0,0.7817109144542773
394,0,0,4.875954198473282
395,0,0,4.875954198473282
396,0,0,4.848484848484849
397,0,0,0.7919254658385093
398,0,0,0.8090909090909091
399,0,0,0.7962328767123288
400,0,0,10.311284046692608
401,0,0,9.713740458015268
402,0,0,10.333969465648854
403,0,0,10.333969465648854
404,0,0,10.33783783783784
405,0,0,9.713740458015268
406,0,0,9.758687258687258
407,0,0,9.758687258687258
408,0,0,2.4270072992700733
409,0,0,2.3091603053435112
410,0,0,2.3768939393939394
411,0,0,2.4270072992700733
412,0,0,2.376425855513308
413,0,0,2.2862453531598512
414,0,0,2.3091603053435112
415,0,0,2.3295454545454546
416,0,0,1.5037593984962403
417,0,0,1.4232209737827717
418,0,0,1.5037593984962403
419,0,0,1.49812734082397
420,0,0,1.5069686411149823
421,0,0,1.4232209737827717
422,0,0,1.4232209737827717
423,0,0,1.4232209737827717
424,0,0,6.841603053435113
425,0,0,6.593511450381678
426,0,0,6.872586872586872
427,0,0,6.872586872586872
428,0,0,6.872586872586872
429,0,0,6.5733590733590725
430,0,0,6.5733590733590725
431,0,0,6.593511450381678
432,0,0,3.552123552123552
433,0,0,0.1954397394136808
434,0,0,3.5973282442748094
435,0,0,3.5890151515151514
436,0,0,3.5861423220973783
437,0,0,0.1954397394136808
438,0,0,0.1954397394136808
439,0,0,0.1954397394136808
440,0,0,0.26875
441,0,0,3.4375
442,0,0,0.27978339350180503
443,0,0,0.28225806451612906
444,0,0,0.2818181818181818
445,0,0,3.3895131086142323
446,0,0,3.399621212121212
447,0,0,3.399621212121212
448,0,0,0.33783783783783783
449,0,0,12.113899613899616
450,0,0,0.33962264150943394
451,0,0,0.3339694656488549
452,0,0,0.3467153284671533
453,0,0,12.118320610687025
454,0,0,12.118320610687025
455,0,0,12.118320610687025
456,0,0,3.712121212121212
457,0,0,2.741635687732342
458,0,0,3.7065637065637063
459,0,0,3.731617647058824
460,0,0,3.707224334600761
461,0,0,2.741635687732342
462,0,0,2.7340823970037453
463,0,0,2.681297709923664
464,0,0,7.137404580152673
465,0,0,5.343511450381679
466,0,0,7.178988326848249
467,0,0,7.137404580152673
468,0,0,7.191119691119691
469,0,0,5.318532818532819
470,0,0,5.343511450381679
471,0,0,5.343511450381679
472,0,0,1.6467065868263473
473,0,0,1.0416666666666667
474,0,0,1.5900735294117647
475,0,0,1.6003787878787878
476,0,0,1.6003787878787878
477,0,0,1.0492700729927007
478,0,0,1.035598705501618
479,0,0,1.0580524344569289
480,0,0,2.546816479400749
481,0,0,0.4026217228464419
482,0,0,2.5386100386100385
483,0,0,2.5386100386100385
484,0,0,2.5568181818181817
485,0,0,0.4026217228464419
486,0,0,0.4044117647058824
487,0,0,0.3898305084745763
488,0,0,11.11641221374046
489,0,0,3.9122137404580153
490,0,0,11.052123552123554
491,0,0,11.164772727272727
492,0,0,11.052123552123554
493,0,0,3.9122137404580153
494,0,0,3.8996138996139003
495,0,0,3.9122137404580153
496,0,0,5.076335877862594
497,0,0,1.717557251908397
498,0,0,5.09469696969697
499,0,0,5.019305019305019
500,0,0,5.019305019305019
501,0,0,1.717557251908397
502,0,0,1.6954022988505748
503,0,0,1.717557251908397
504,0,0,0.9420289855072465
505,0,0,7.547709923664121
506,0,0,0.9663120567375888
507,0,0,0.9572490706319704
508,0,0,0.9541984732824428
509,0,0,7.547709923664121
510,0,0,7.547709923664121
511,0,0,7.537878787878787
512,0,0,1.2734082397003743
513,0,0,3.3439490445859867
514,0,0,1.2927756653992395
515,0,0,1.2410071942446044
516,0,0,1.2639405204460967
517,0,0,3.234732824427481
518,0,0,3.234732824427481
519,0,0,3.234732824427481
520,0,0,6.040076335877862
521,0,0,0.11450381679389313
522,0,0,6.040076335877862
523,0,0,6.040076335877862
524,0,0,6.040076335877862
525,0,0,0.1274787535410765
526,0,0,0.11363636363636365
527,0,0,0.11363636363636365
528,0,0,16.192748091603054
529,0,0,6.326335877862595
530,0,0,16.192307692307693
531,0,0,16.206563706563703
532,0,0,16.192748091603054
533,0,0,6.3352272727272725
534,0,0,6.326335877862595
535,0,0,6.326335877862595
536,0,0,3.0916030534351147
537,0,0,1.3245033112582782
538,0,0,3.077651515151515
539,0,0,3.0916030534351147
540,0,0,3.0711610486891385
541,0,0,1.3082437275985663
542,0,0,1.326335877862595
543,0,0,1.326335877862595
544,0,0,2.0849420849420848
545,0,0,2.2041984732824433
546,0,0,2.0847457627118646
547,0,0,2.059925093632959
548,0,0,2.073863636363636
549,0,0,2.1958174904942966
550,0,0,2.193140794223827
551,0,0,2.19811320754717
552,0,0,8.75
553,0,0,9.188931297709924
554,0,0,8.75
555,0,0,8.75
556,0,0,8.75
557,0,0,9.188931297709924
558,0,0,9.188931297709924
559,0,0,9.188931297709924
560,0,0,4.351145038167939
561,0,0,0.7472324723247232
562,0,0,4.400749063670412
563,0,0,4.351145038167939
564,0,0,4.372586872586872
565,0,0,0.7176656151419558
566,0,0,0.7444852941176471
567,0,0,0.7321428571428571
568,0,0,0.6507936507936508
569,0,0,4.613899613899613
570,0,0,0.6274131274131274
571,0,0,0.6158088235294118
572,0,0,0.6202290076335878
573,0,0,4.613899613899613
574,0,0,4.5896946564885495
575,0,0,4.5896946564885495
576,0,0,0.4873646209386282
577,0,0,2.0075757575757582
578,0,0,0.4827586206896552
579,0,0,0.4861111111111111
580,0,0,0.4692307692307692
581,0,0,2.0075757575757582
582,0,0,1.988255033557047
583,0,0,1.9981412639405205
584,0,0,4.0926640926640925
585,0,0,8.409090909090908
586,0,0,4.0926640926640925
587,0,0,4.0926640926640925
588,0,0,4.0926640926640925
589,0,0,8.40648854961832
590,0,0,8.397683397683398
591,0,0,8.397683397683398
592,0,0,7.900763358778626
593,0,0,0.5565693430656934
594,0,0,7.900763358778626
595,0,0,7.905405405405406
596,0,0,7.905405405405406
597,0,0,0.5565693430656934
598,0,0,0.5565693430656934
599,0,0,0.5565693430656934
600,0,0,1.8893129770992367
601,0,0,4.204545454545454
602,0,0,1.8670886075949369
603,0,0,1.8893129770992367
604,0,0,1.858736059479554
605,0,0,4.204545454545454
606,0,0,4.2175572519083975
607,0,0,4.2175572519083975
608,0,0,2.8409090909090913
609,0,0,5.8108108108108105
610,0,0,2.8409090909090913
611,0,0,2.8422053231939164
612,0,0,2.8339694656488548
613,0,0,5.811068702290076
614,0,0,5.8108108108108105
615,0,0,5.8108108108108105
616,0,0,13.011583011583012
617,0,0,1.132686084142395
618,0,0,13.011583011583012
619,0,0,13.011583011583012
620,0,0,13.044747081712062
621,0,0,1.2056737588652482
622,0,0,1.198501872659176
623,0,0,1.198501872659176
624,0,0,5.558712121212121
625,0,0,14.413461538461537
626,0,0,5.562977099236642
627,0,0,5.579150579150579
628,0,0,5.558712121212121
629,0,0,14.41793893129771
630,0,0,14.430501930501931
631,0,0,14.41793893129771
632,0,0,1.1228070175438596
633,0,0,2.9545454545454546
634,0,0,1.1241610738255037
635,0,0,1.1228070175438596
636,0,0,1.1363636363636365
637,0,0,2.967557251908397
638,0,0,2.9545454545454546
639,0,0,2.9545454545454546
640,0,0,0.8015267175572519
641,0,0,0.8801498127340824
642,0,0,0.7962328767123288
643,0,0,0.8015267175572519
644,0,0,0.7924528301886793
645,0,0,0.8801498127340824
646,0,0,0.8834586466165414
647,0,0,0.8791208791208791
648,0,0,4.749034749034749
649,0,0,4.8501872659176035
650,0,0,4.751908396946566
651,0,0,4.749034749034749
652,0,0,4.763257575757576
653,0,0,4.875954198473282
654,0,0,4.875954198473282
655,0,0,4.857954545454546
656,0,0,9.758687258687258
657,0,0,2.395833333333333
658,0,0,9.758687258687258
659,0,0,9.758687258687258
660,0,0,9.758687258687258
661,0,0,2.395833333333333
662,0,0,2.397003745318352
663,0,0,2.395833333333333
664,0,0,2.299618320610687
665,0,0,10.395752895752896
666,0,0,2.2743682310469318
667,0,0,2.341160220994475
668,0,0,2.31203007518797
669,0,0,10.407196969696967
670,0,0,10.407196969696967
671,0,0,10.395752895752896
672,0,0,1.395131086142322
673,0,0,6.8893129770992365
674,0,0,1.3803088803088803
675,0,0,1.4
676,0,0,1.3803088803088803
677,0,0,6.872586872586872
678,0,0,6.8893129770992365
679,0,0,6.872586872586872
680,0,0,6.553030303030303
681,0,0,1.5861027190332326
682,0,0,6.563706563706564
683,0,0,6.563706563706564
684,0,0,6.553030303030303
685,0,0,1.5888554216867468
686,0,0,1.4797794117647058
687,0,0,1.49812734082397
688,0,0,3.3801498127340825
689,0,0,3.5973282442748094
690,0,0,3.382899628252788
691,0,0,3.416030534351145
692,0,0,3.3976833976833976
693,0,0,3.5861423220973783
694,0,0,3.6079545454545454
695,0,0,3.571428571428572
696,0,0,0.18461538461538465
697,0,0,0.2818181818181818
698,0,0,0.1851851851851852
699,0,0,0.1851851851851852
700,0,0,0.1851851851851852
701,0,0,0.2935606060606061
702,0,0,0.2935606060606061
703,0,0,0.2935606060606061
704,0,0,0.222007722007722
705,0,0,4.942748091603052
706,0,0,0.21946564885496184
707,0,0,0.222007722007722
708,0,0,0.222007722007722
709,0,0,4.924242424242424
710,0,0,4.924242424242424
711,0,0,5.0092936802973975
712,0,0,3.4652509652509647
713,0,0,0.9262589928057554
714,0,0,3.5110294117647056
715,0,0,3.4564393939393936
716,0,0,3.5018726591760294
717,0,0,0.9059233449477352
718,0,0,0.9229390681003584
719,0,0,0.9077380952380952
720,0,0,6.6891891891891895
721,0,0,10.73473282442748
722,0,0,6.714015151515151
723,0,0,6.727099236641222
724,0,0,6.6891891891891895
725,0,0,10.73473282442748
726,0,0,10.75875486381323
727,0,0,10.73473282442748
728,0,0,1.4583333333333333
729,0,0,2.4618320610687023
730,0,0,1.4545454545454546
731,0,0,1.4583333333333333
732,0,0,1.4419475655430711
733,0,0,2.5
734,0,0,2.517730496453901
735,0,0,2.5
736,0,0,2.3473282442748094
737,0,0,1.5693430656934306
738,0,0,2.320754716981132
739,0,0,2.4071207430340555
740,0,0,2.3295454545454546
741,0,0,1.5716911764705883
742,0,0,1.5716911764705883
743,0,0,1.5523465703971118
744,0,0,9.990458015267176
745,0,0,7.055984555984557
746,0,0,9.990458015267176
747,0,0,9.990458015267176
748,0,0,10.019305019305019
749,0,0,7.055984555984557
750,0,0,7.054924242424242
751,0,0,7.054924242424242
752,0,0,4.801136363636363
753,0,0,0.3277153558052435
754,0,0,4.82824427480916
755,0,0,4.82824427480916
756,0,0,4.864864864864865
757,0,0,0.3277153558052435
758,0,0,0.31666666666666665
759,0,0,0.3147482014388489
760,0,0,0.8276450511945392
761,0,0,3.6545801526717563
762,0,0,0.8364312267657993
763,0,0,0.8279742765273312
764,0,0,0.8364312267657993
765,0,0,3.6545801526717563
766,0,0,3.6545801526717563
767,0,0,3.6545801526717563
768,0,0,1.1469534050179209
769,0,0,8.606870229007633
770,0,0,1.149122807017544
771,0,0,1.1450381679389312
772,0,0,1.1484098939929328
773,0,0,8.606870229007633
774,0,0,8.608949416342412
775,0,0,8.606870229007633
776,0,0,5.685328185328184
777,0,0,2.0682451253481893
778,0,0,5.706106870229008
779,0,0,5.685328185328184
780,0,0,5.6818181818181825
781,0,0,2.0751231527093594
782,0,0,2.02247191011236
783,0,0,2.0359848484848486
784,0,0,13.635496183206104
785,0,0,4.284351145038168
786,0,0,13.648648648648651
787,0,0,13.648648648648651
788,0,0,13.648648648648651
789,0,0,4.285714285714286
790,0,0,4.284351145038168
791,0,0,4.289772727272728
792,0,0,2.9054054054054053
793,0,0,0.5996309963099631
794,0,0,2.9198473282442747
795,0,0,2.8754578754578755
796,0,0,2.867647058823529
797,0,0,0.5996309963099631
798,0,0,0.5952380952380952
799,0,0,0.6018518518518519
800,0,0,1.9343065693430657
801,0,0,1.2548262548262548
802,0,0,1.9343065693430657
803,0,0,1.9237918215613383
804,0,0,1.9327731092436973
805,0,0,1.25
806,0,0,1.2640449438202248
807,0,0,1.259469696969697
808,0,0,8.0984555984556
809,0,0,5.888030888030888
810,0,0,8.0984555984556
811,0,0,8.0984555984556
812,0,0,8.101145038167939
813,0,0,5.888030888030888
814,0,0,5.887404580152673
815,0,0,5.888030888030888
816,0,0,4.141221374045801
817,0,0,3.011583011583012
818,0,0,4.166666666666667
819,0,0,4.141221374045801
820,0,0,4.119318181818182
821,0,0,3.015267175572519
822,0,0,3.011583011583012
823,0,0,3.0303030303030303
824,0,0,0.5158730158730159
825,0,0,15.260617760617759
826,0,0,0.5319148936170213
827,0,0,0.5158730158730159
828,0,0,0.5337078651685393
829,0,0,15.278846153846152
830,0,0,15.260617760617759
831,0,0,15.260617760617759
832,0,0,0.703125
833,0,0,0.16151685393258428
834,0,0,0.7272727272727273
835,0,0,0.7208029197080292
836,0,0,0.7310469314079422
837,0,0,0.16151685393258428
838,0,0,0.16151685393258428
839,0,0,0.16151685393258428
840,0,0,4.507575757575758
841,0,0,3.310810810810811
842,0,0,4.49438202247191
843,0,0,4.484732824427481
844,0,0,4.484732824427481
845,0,0,3.3301526717557253
846,0,0,3.33029197080292
847,0,0,3.3520599250936334
848,0,0,9.026717557251908
849,0,0,1.3511029411764706
850,0,0,9.005791505791505
851,0,0,9.005791505791505
852,0,0,9.026717557251908
853,0,0,1.3446969696969695
854,0,0,1.38086642599278
855,0,0,1.3446969696969695
856,0,0,2.099236641221374
857,0,0,6.469465648854962
858,0,0,2.099236641221374
859,0,0,2.1535580524344566
860,0,0,2.1535580524344566
861,0,0,6.469465648854962
862,0,0,6.469465648854962
863,0,0,6.469465648854962
864,0,0,3.167293233082707
865,0,0,9.469111969111971
866,0,0,3.1818181818181817
867,0,0,3.1818181818181817
868,0,0,3.1818181818181817
869,0,0,9.475190839694656
870,0,0,9.469111969111971
871,0,0,9.469111969111971
872,0,0,17.62264150943396
873,0,0,2.24907063197026
874,0,0,17.64423076923077
875,0,0,17.64423076923077
876,0,0,17.57782101167315
877,0,0,2.215302491103203
878,0,0,2.247191011235955
879,0,0,2.248134328358209
880,0,0,6.1545801526717545
881,0,0,4.662921348314606
882,0,0,6.1545801526717545
883,0,0,6.1545801526717545
884,0,0,6.177606177606178
885,0,0,4.662921348314606
886,0,0,4.666030534351145
887,0,0,4.666030534351145
888,0,0,1.2682481751824817
889,0,0,0.7665505226480837
890,0,0,1.2825278810408922
891,0,0,1.2636363636363637
892,0,0,1.2636363636363637
893,0,0,0.7771535580524345
894,0,0,0.7824427480916031
895,0,0,0.7824427480916031
896,0,0,0.9774436090225564
897,0,0,2.803030303030303
898,0,0,0.9774436090225564
899,0,0,0.9828244274809159
900,0,0,1.0018382352941178
901,0,0,2.7958015267175567
902,0,0,2.7777777777777777
903,0,0,2.7808988764044944
904,0,0,5.181297709923665
905,0,0,12.566793893129773
906,0,0,5.181297709923665
907,0,0,5.181297709923665
908,0,0,5.223735408560311
909,0,0,12.566793893129773
910,0,0,12.606177606177607
911,0,0,12.566793893129773
912,0,0,11.611969111969113
913,0,0,1.0961538461538465
914,0,0,11.603053435114505
915,0,0,11.603053435114505
916,0,0,11.611969111969113
917,0,0,1.0638297872340423
918,0,0,1.0676156583629892
919,0,0,1.0973282442748091
920,0,0,2.6541095890410955
921,0,0,5.486641221374046
922,0,0,2.606177606177606
923,0,0,2.604961832061069
924,0,0,2.613636363636364
925,0,0,5.486641221374046
926,0,0,5.486641221374046
927,0,0,5.473484848484849
928,0,0,1.7176258992805755
929,0,0,4.044401544401544
930,0,0,1.6911764705882353
931,0,0,1.7204301075268815
932,0,0,1.6573033707865168
933,0,0,4.026717557251908
934,0,0,4.024621212121212
935,0,0,4.026717557251908
936,0,0,7.324902723735407
937,0,0,0.4452054794520548
938,0,0,7.324902723735407
939,0,0,7.324902723735407
940,0,0,7.3473282442748085
941,0,0,0.4498269896193772
942,0,0,0.4389312977099237
943,0,0,0.4389312977099237
944,0,0,3.8113207547169816
945,0,0,7.722007722007723
946,0,0,3.8068181818181817
947,0,0,3.816793893129771
948,0,0,3.816793893129771
949,0,0,7.722007722007723
950,0,0,7.722007722007723
951,0,0,7.722007722007723
952,0,0,0.3812056737588653
953,0,0,1.8470790378006876
954,0,0,0.3785211267605634
955,0,0,0.3825622775800712
956,0,0,0.3796296296296297
957,0,0,1.8282312925170068
958,0,0,1.8921775898520083
959,0,0,1.8401486988847584
960,0,0,0.33783783783783783
961,0,0,0.8333333333333334
962,0,0,0.33783783783783783
963,0,0,0.3252788104089219
964,0,0,0.3339694656488549
965,0,0,0.8362068965517241
966,0,0,0.8304498269896193
967,0,0,0.8304498269896193
