id,run_id,Unnamed:,0,PoissonParameter
0,0,0,2.55952380952381,
1,0,0,0.109126984126984,
2,0,0,0.109126984126984,
3,0,0,0.109126984126984,
4,0,0,0.109126984126984,
5,0,0,1.32936507936508,
6,0,0,1.19047619047619,
7,0,0,1.19047619047619,
8,0,0,1.72619047619048,
9,0,0,1.37896825396825,
10,0,0,1.48809523809524,
11,0,0,1.59722222222222,
12,0,0,1.45833333333333,
13,0,0,1.38888888888889,
14,0,0,1.55511811023622,
15,0,0,2.43055555555556,
16,0,0,0.208333333333333,
17,0,0,0.994094488188976,
18,0,0,2.05357142857143,
19,0,0,1.45833333333333,
20,0,0,0.816929133858268,
21,0,0,0.555555555555556,
22,0,0,0.555555555555556,
