#IDXCOL=2,DATACOL=2,SEP=' '
timeStep pedestrianId x-PID9 y-PID9
1 1 32.30127779614433 114.80666175517952
1 2 65.67693760162672 115.77967070068335
1 3 126.19510663161196 115.84606709186177
1 4 136.92617832099015 115.55565456883018
2 1 32.046944029041704 114.21321629860675
2 2 65.83561985485842 115.30362394098827
2 3 126.4266645581369 115.4970091033456
2 4 137.15438349777003 114.87103903849048
3 1 31.827793525932524 113.58059128720554
3 2 65.95172321555187 114.81551122595208
3 3 126.67687650324994 115.16226784708788
3 4 137.38258867454994 114.1864235081508
3 5 168.47800767161453 118.93127430697658
4 1 31.59702044098747 112.96090900853008
4 2 66.010427327057 114.31113278073754
4 3 126.95417259547095 114.84831334413809
4 4 137.61274830724932 113.49715369097812
4 5 168.47800767161453 118.41319264548024
5 1 31.358649091422386 112.35319160549874
5 2 66.1542892236386 113.83088624620524
5 3 127.18354482626238 114.4664198076279
5 4 137.84303548042715 112.8075801524661
5 5 168.47800767161453 117.8951109839839
6 1 31.16881499262215 111.70207720182306
6 2 66.31297147687029 113.35483948651016
6 3 127.35627966182008 114.05666974056759
6 4 138.07124065720703 112.1229646221264
6 5 168.47800767161453 117.37702932248757
7 1 30.859594253496486 111.09849304737726
7 2 66.47165373010198 112.87879272681506
7 3 127.3698914850589 113.6034815429398
7 4 138.29944583398694 111.43834909178672
7 5 168.47800767161453 116.85894766099123
7 6 156.92990690232278 114.51733083998792
8 1 30.46836413023981 110.5473820890865
8 2 66.63033598333367 112.40274596711998
8 3 127.4783490451502 113.16950672871046
8 4 138.44979773997875 110.72830865696672
8 5 168.45393197229117 116.34189363768763
8 6 156.92990690232278 113.94983852650529
9 1 30.13084477058479 109.984322224775
9 2 66.78901823656537 111.92669920742489
9 3 127.64589054830006 112.75039972286415
9 4 138.6581082822639 110.03719604337567
9 5 168.41245493953232 115.82558236642636
9 6 156.92990690232278 113.38234621302267
10 1 29.876511003482165 109.39087676820222
10 2 66.94770048979706 111.45065244772981
10 3 127.90428756378545 112.42071573011997
10 4 138.88631345904378 109.35258051303599
10 5 168.41245493953232 115.30750070493004
10 6 156.92990690232278 112.81485389954005
11 1 29.622177236379542 108.79743131162942
11 2 67.10586685324326 110.97093511212255
11 3 128.1681982733642 112.07582922175766
11 4 139.11451863582369 108.6679649826963
11 5 168.41245493953232 114.7894190434337
11 6 156.92990690232278 112.24736158605742
12 1 29.36908628917486 108.16843715814166
12 2 67.26362006428238 110.48827818105092
12 3 128.43892847378973 111.71213981748727
12 4 139.3427238126036 107.9833494523566
12 5 168.41245493953232 114.27133738193736
12 6 156.92990690232278 111.6798692725748
13 1 29.001902434554932 107.60344620188363
13 2 67.42228482746876 110.01210697900234
13 3 128.6988301461656 111.37729881428585
13 4 139.5709289893835 107.29873392201692
13 5 168.41245493953232 113.75325572044102
13 6 156.92990690232278 111.11237695909217
14 1 28.70434591000912 107.00671037387177
14 2 67.58096708070045 109.53606021930726
14 3 128.9562681486758 111.0356677360197
14 4 139.7991341661634 106.61411839167724
14 5 168.41245493953232 113.2351740589447
14 6 156.92990690232278 110.54488464560956
14 7 71.44025257056154 117.19272723462704
14 8 171.58388321081088 117.81154483561512
15 1 28.502944927066135 106.36834247400404
15 2 67.73964933393214 109.06001345961216
15 3 129.21195007069613 110.66124607671964
15 4 140.0273393429433 105.92950286133755
15 5 168.41245493953232 112.71709239744835
15 6 156.92990690232278 109.97739233212694
15 7 71.44025257056153 116.50761871944908
15 8 171.58388321081088 117.31531391417467
16 1 28.248611159963506 105.77489701743124
16 2 67.89833158716382 108.58396669991708
16 3 129.44403141657602 110.29907477110457
16 4 140.2555445197232 105.24488733099786
16 5 168.41245493953232 112.19901073595202
16 6 156.92990690232278 109.40990001864431
16 7 71.44025257056154 115.82251020427114
16 8 171.58388321081088 116.8190829927342
17 1 27.994277392860884 105.18145156085846
17 2 68.05287724561423 108.10500225454656
17 3 129.65425829025702 109.93599637039318
17 4 140.4918380774192 104.56038113297
17 5 168.35396245016634 111.6861618351815
17 6 156.92990690232278 108.84240770516169
17 7 71.44025257056154 115.1374016890932
17 8 171.58388321081088 116.32285207129371
18 1 27.74985550088486 104.55804040722938
18 2 68.1955769926641 107.61768247155335
18 3 129.74392124081464 109.49155809627818
18 4 140.74442865283643 103.87609522508941
18 5 168.27590583181464 111.17506314895819
18 6 156.92990690232278 108.27491539167907
18 7 71.44025257056153 114.45229317391525
18 8 171.58388321081088 115.82662114985324
19 1 27.502384934688575 103.9438460412354
19 2 68.26496060622557 107.11720792651303
19 3 129.80601084185503 109.04334889196896
19 4 140.97263382961634 103.1914796947497
19 5 168.27590583181464 110.65698148746186
19 6 156.92990690232278 107.70742307819644
19 7 71.44025257056154 113.76718465873732
19 8 171.56239706557986 115.33129337017452
20 1 27.249365920197338 103.34149882001613
20 2 68.30219573317176 106.61081256388071
20 3 129.83897113902273 108.59115596520913
20 4 141.20083900639625 102.50686416441002
20 5 168.27590583181464 110.13889982596552
20 6 156.92990690232278 107.13993076471382
20 7 71.44025257056153 113.08207614355936
20 8 171.52163984694496 114.83677562463629
21 1 27.00057021374997 102.71055694615247
21 2 68.3524023192437 106.10551751401417
21 3 129.90179192855078 108.14225563644905
21 4 141.42904418317613 101.82224863407033
21 5 168.27590583181464 109.62081816446918
21 6 156.92990690232278 106.57243845123119
21 7 71.44025257056154 112.39696762838142
21 8 171.52163984694496 114.3405447031958
22 1 26.618023079308237 102.16572846838162
22 2 68.46080243490857 105.61591318340477
22 3 129.97167379295854 107.69431381475361
22 4 141.65724935995604 101.13763310373065
22 5 168.27590583181464 109.10273650297285
22 6 156.92990690232278 106.00494613774858
22 7 71.44025257056153 111.71185911320347
22 8 171.52163984694496 113.84431378175533
23 1 26.32932410839436 101.5854412920557
23 2 68.61948468814026 105.13986642370969
23 3 130.04970452725848 107.24768642116291
23 4 141.88545453673595 100.45301757339095
23 5 168.27590583181464 108.5846548414765
23 6 156.92990690232278 105.43745382426596
23 7 71.44025257056153 111.02675059802553
23 8 171.52163984694496 113.34808286031488
24 1 26.063477010542382 100.979801371866
24 2 68.63318927743403 104.63333928874569
24 3 130.07234822448535 106.79625703279488
24 4 142.11365971351586 99.76840204305127
24 5 168.27590583181464 108.06657317998018
24 6 156.92990690232278 104.86996151078333
24 7 71.46808901730681 110.34407556670739
24 8 171.52163984694496 112.85185193887439
25 1 25.790955982711875 100.36709268955377
25 2 68.69970847677082 104.13791599619483
25 3 130.09695801307507 106.34998388465564
25 4 142.34186489029577 99.08378651271158
25 5 168.27590583181464 107.54849151848384
25 6 156.92990690232278 104.30246919730071
25 7 71.5853691847331 109.66921977513014
25 8 171.52163984694496 112.35562101743392
26 1 25.536622215609246 99.773647232981
26 2 68.85839073000251 103.66186923649975
26 3 130.30612862241463 105.95710277102962
26 4 142.57007006707565 98.3991709823719
26 5 168.27109352674114 107.03044061042293
26 6 156.92990690232278 103.73497688381809
26 7 71.58536918473311 108.98411125995219
26 8 171.5194384080957 111.8595051630807
26 9 72.40532760761789 114.53231894810824
27 1 25.027728597403282 99.32776498613113
27 2 69.0170729832342 103.18582247680467
27 3 130.58206328079638 105.63939281442337
27 4 142.79827524385556 97.7145554520322
27 5 168.26607381214993 106.51239102782976
27 6 156.92990690232278 103.16748457033546
27 7 71.5853691847331 108.29900274477424
27 8 171.46770472307762 111.36597831150308
27 9 72.40532760761788 113.96854474400433
28 1 24.62823905080803 98.78719740351397
28 2 69.15523719970643 102.70568637219634
