id,run_id,"('Parameter', 'dummy', 'number_of_agents_mean')","('Parameter', 'omnet', '**wlan[*].radio.transmitter.power')","('Parameter', 'omnet', '*.hostMobile[*].app[1].messageLength')","('Parameter', 'omnet', '*.manager.host')","('Parameter', 'omnet', '*.manager.useVadereSeed')","('Parameter', 'vadere', 'attributesSimulation.fixedSeed')","('Parameter', 'vadere', 'attributesSimulation.useFixedSeed')","('Parameter', 'vadere', 'sources.[id==1].distributionParameters')","('Parameter', 'vadere', 'sources.[id==2].distributionParameters')","('Parameter', 'vadere', 'sources.[id==5].distributionParameters')","('Parameter', 'vadere', 'sources.[id==6].distributionParameters')","('MetaInfo', 'required_wallclock_time')","('MetaInfo', 'return_code')"
0,0,10.0,1.16mW,3011B,"""vadere_Sample__0_0""",true,65722447231342458,True,[0.025],[0.025],[0.025],[0.025],126.19700264930725,0
1,0,10.0,1.16mW,746B,"""vadere_Sample__1_0""",true,65722447231342458,True,[0.025],[0.025],[0.025],[0.025],81.67580080032349,0
2,0,1939.0,0.86mW,1521B,"""vadere_Sample__2_0""",true,65722447231342458,True,[4.8475],[4.8475],[4.8475],[4.8475],5140.018003940582,0
