id,run_id,Unnamed:,0,PoissonParameter
0,0,0,2.62404580152672,
1,0,0,0.102739726027397,
2,0,0,0.102739726027397,
3,0,0,0.102739726027397,
4,0,0,0.102739726027397,
5,0,0,1.34241245136187,
6,0,0,1.1969111969112,
7,0,0,1.1969111969112,
8,0,0,1.75097276264591,
9,0,0,1.38132295719844,
10,0,0,1.47683397683398,
11,0,0,1.58560311284047,
12,0,0,1.44787644787645,
13,0,0,1.41891891891892,
14,0,0,1.55405405405405,
15,0,0,2.44208494208494,
16,0,0,0.200729927007299,
17,0,0,0.992217898832685,
18,0,0,2.06225680933852,
19,0,0,1.44787644787645,
20,0,0,0.82129963898917,
21,0,0,0.55984555984556,
22,0,0,0.55984555984556,
