#IDXCOL=2,DATACOL=2,SEP=' '
timeStep pedestrianId x-PID9 y-PID9
1 1 32.30127779614433 114.80666175517952
1 2 65.67693760162672 115.77967070068335
1 3 126.19510663161196 115.84606709186177
1 4 136.92617832099015 115.55565456883018
2 1 32.046944029041704 114.21321629860675
2 2 65.83561985485842 115.30362394098827
2 3 126.4266645581369 115.4970091033456
2 4 137.15438349777003 114.87103903849048
3 1 31.801447060724982 113.58985822151907
3 2 65.99430210809011 114.8275771812932
3 3 126.56378306410609 115.10539892177333
3 4 137.4556723665618 114.20894231516597
4 1 31.446333105394384 113.02770550754143
4 2 66.1529843613218 114.35153042159811
4 3 126.56378306410608 114.65200634993188
4 4 137.72217911908382 113.53612840251651
4 5 160.5043880953792 115.27940905345706
5 1 31.030873757798524 112.51176487357469
5 2 66.31166661455349 113.87548366190302
5 3 126.79375626698969 114.2788129827081
5 4 137.9503842958637 112.85151287217683
5 5 160.50438809537923 114.89890122484675
6 1 30.776539990695895 111.91831941700192
6 2 66.4305240112699 113.39068895299832
6 3 127.0126724130106 113.90176365681313
6 4 138.1785894726436 112.16689734183714
6 5 160.50438809537923 114.51839339623645
7 1 30.411371234549122 111.34696066637876
7 2 66.44576875882882 112.88313463435203
7 3 127.01267241301059 113.44837108497167
7 4 138.40679464942352 111.48228181149746
7 5 160.5043880953792 114.13788556762616
8 1 30.128768365693922 110.75914855125576
8 2 66.56192581696571 112.39774676763562
8 3 127.11528524520267 113.01400189037962
8 4 138.61688474024794 110.78325489611616
8 5 160.5043880953792 113.75737773901587
9 1 29.772332858160368 110.21303645467383
9 2 66.71223659555766 111.91872857011344
9 3 127.27143435635355 112.58955777834699
9 4 138.84046078571097 110.09495667865153
9 5 160.50438809537923 113.37686991040556
10 1 29.34857740315466 109.68944003285829
10 2 66.80622933857376 111.41972040087676
10 3 127.27143435635357 112.13616520650552
10 4 139.06866596249085 109.41034114831184
10 5 160.50438809537923 112.99636208179525
11 1 29.03895427100183 109.08601607925922
11 2 66.9361436552438 110.9334625208492
11 3 127.40237728650872 111.73074479278976
11 4 139.29687113927076 108.72572561797216
11 5 160.5043880953792 112.61585425318496
12 1 28.784249049946368 108.49250358353416
12 2 67.09482590847549 110.45741576115412
12 3 127.69527408978936 111.38465768405989
12 4 139.5249008672392 108.03986176250696
12 5 160.5043880953792 112.23534642457467
12 6 163.75333826471743 118.14273600028456
13 1 28.529915282843742 107.89905812696136
13 2 67.25350816170717 109.98136900145903
13 3 127.99358135442917 111.08384470557935
13 4 139.75176996368577 107.34573996856936
13 5 160.50438809537923 111.85483859596435
13 6 163.75333826471743 117.68630448480481
14 1 28.28950866221578 107.28299174473875
14 2 67.41219041493886 109.50532224176395
14 3 128.2668312522432 110.76330694031374
14 4 139.9354678893518 106.6390839283683
14 5 160.5043880953792 111.47433076735406
14 6 163.75333826471743 117.22987296932507
15 1 28.056684193868502 106.6546101834291
15 2 67.57087266817055 109.02927548206885
15 3 128.467195724406 110.3658626152185
15 4 140.18536365866237 105.95447791573673
15 5 160.5043880953792 111.09382293874377
15 6 163.75333826471743 116.77344145384532
16 1 27.802350426765877 106.0611647268563
16 2 67.72955492140224 108.55322872237377
16 3 128.6941895239738 110.00475652732723
16 4 140.43783089668057 105.27436721010211
16 5 160.50438809537923 110.71331511013346
16 6 163.75333826471743 116.31700993836557
17 1 27.44069070323454 105.48789933877363
17 2 67.88823717463393 108.07718196267868
17 3 128.9333553910472 109.65770783040449
17 4 140.66603607346045 104.58975167976243
17 5 160.50438809537923 110.33280728152316
17 6 163.75333826471743 115.86057842288582
18 1 27.15806865696976 104.89977281370591
18 2 68.04691942786562 107.6011352029836
18 3 129.16184409692573 109.26609866875609
18 4 140.89670635891875 103.90515512689542
18 5 160.5043880953792 109.95229945291287
18 6 163.75333826471743 115.40414690740609
19 1 26.90373488986713 104.30632735713311
19 2 68.2056016810973 107.1250884432885
19 3 129.4064107873147 108.88482984870683
19 4 141.15137303267775 103.22074330860313
19 5 160.5043880953792 109.57179162430258
19 6 163.75333826471743 114.94771539192634
20 1 26.618915437749394 103.72443079746822
20 2 68.36745984873416 106.64949617355809
20 3 129.66796273719032 108.51448487207385
20 4 141.34258460557479 102.5163707064086
20 5 160.50438809537923 109.19128379569227
20 6 163.75333826471743 114.49128387644659
21 1 26.23616848381005 103.17963212890933
21 2 68.55486152744213 106.17755931388079
21 3 129.96745748456817 108.1745023997753
21 4 141.5562317645086 101.82456018355951
21 5 160.50438809537923 108.81077596708198
21 6 163.75333826471743 114.03485236096685
22 1 25.98010926423376 102.58684032577186
22 2 68.6417285385956 105.68639209846759
22 3 130.25685844053174 107.82663010153402
22 4 141.8252448741907 101.15206918958862
22 5 160.5043880953792 108.43026813847169
22 6 163.75333826471743 113.5784208454871
23 1 25.72577549713113 101.99339486919907
23 2 68.64172853859561 105.17860888812616
23 3 130.51254036255207 107.45220844223397
23 4 142.11743640588995 100.4864647885111
23 5 160.5043880953792 108.04976030986138
23 6 163.75333826471743 113.12198933000735
24 1 25.387987460283387 101.431982854118
24 2 68.6417285385956 104.67082567778475
24 3 130.8084591431847 107.1102977940522
24 4 142.34564158266983 99.8018492581714
24 5 160.50438809537923 107.66925248125108
24 6 163.75294480432888 112.66555880369177
25 1 25.001823504701633 100.8891396572305
25 2 68.70333378746577 104.17536351721738
25 3 131.11967313221842 106.78625848201534
25 4 142.57384675944974 99.11723372783172
25 5 160.5043880953792 107.28874465264079
25 6 163.7506498701787 112.20913305770411
25 7 166.77753805254775 117.26266342068752
26 1 24.74748973759901 100.2956942006577
26 2 68.86201604069747 103.69931675752228
26 3 131.42222752209153 106.49656658732032
26 4 142.80205193622962 98.43261819749203
26 5 160.5043880953792 106.9082368240305
26 6 163.74946030051552 111.75270453281682
26 7 166.7678094298786 116.82935073579453
26 8 61.32367244266404 114.85179764477957
27 1 24.49315597049638 99.70224874408493
27 2 69.02069829392916 103.2232699978272
27 3 131.56579026036488 106.12085035485771
27 4 143.03025711300953 97.74800266715233
27 5 160.50438809537923 106.52772899542019
27 6 163.74946030051552 111.29627301733707
27 7 166.74514083267604 116.39737282686853
27 8 61.52939545893769 114.23462859595863
28 1 24.238822203393756 99.10880328751215
28 2 69.14129771575433 102.73960667185081
28 3 131.56579026036488 105.66745778301625
28 4 143.25846228978943 97.06338713681265
28 5 160.50438809537923 106.14722116680989
28 6 163.74946030051552 110.83984150185734
28 7 166.66621217258808 115.97119821992331
28 8 61.735118475211344 113.61745954713768
29 1 23.98448843629113 98.51535783093935
29 2 69.14129771575432 102.23182346150938
29 3 131.6668622695849 105.22631271381796
29 4 143.48666746656934 96.37877160647297
29 5 160.5043880953792 105.7667133381996
29 6 163.74946030051552 110.38340998637759
29 7 166.61680184484769 115.54231322217674
29 8 61.98475556021529 113.01359057927671
30 1 23.715668741597955 97.92051263940029
30 2 69.24696046504485 101.74517280102607
30 3 131.81579709821028 104.80243223860957
30 4 143.71487264334925 95.69415607613328
30 5 160.4948001381155 105.38640480242991
30 6 163.74946030051552 109.92697847089784
30 7 166.6168018448477 115.10889133880191
30 8 62.24574531915243 112.41315995103648
31 1 23.398539622413498 97.32099944229238
31 2 69.40323436225634 101.26782656076516
31 3 132.0432145454878 104.41020000016559
31 4 143.94307782012916 95.0095405457936
31 5 160.47898869154938 105.00622562652569
31 6 163.74946030051552 109.47054695541809
31 7 166.6168018448477 114.67546945542706
31 8 62.45146833542608 111.79599090221552
32 1 22.912402796679608 96.84905064105502
